Status;Model_Prediction;Prediction_Confidence;Prediction_Correct;Gender;Gender_Label;Age_at_enrollment;Marital_status;International;International_Label;Displaced;Displaced_Label;Course;Admission_grade;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Educational_special_needs;Educational_special_needs_Label;Scholarship_holder;Scholarship_holder_Label;Tuition_fees_up_to_date;Tuition_fees_up_to_date_Label;Debtor;Debtor_Label;Daytime_evening_attendance;Daytime_evening_attendance_Label;Probability_Dropout;Probability_Enrolled;Probability_Graduate
Dropout;Dropout;97.0;1;1;👨 Laki-laki (Male);24;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;180.4;6;12.16666666666667;10;13.3;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;97.0;37.21;3.0
Enrolled;Dropout;55.0;0;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9254;125.5;5;12.0;3;11.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;55.0;37.1;45.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);33;2;0;🇵🇹 Domestik;1;📍 Pindah;8014;110.0;6;11.0;5;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;2.0;23.67;98.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);22;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;161.0;7;13.08;7;13.08;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.04;100.0
Graduate;Graduate;96.0;1;0;👩 Perempuan (Female);25;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;100.0;4;10.5;5;11.6;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.0;19.7;96.0
Graduate;Graduate;99.0;1;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9070;117.6;6;10.66666666666667;5;11.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;22.77;99.0
Enrolled;Dropout;84.0;0;1;👨 Laki-laki (Male);23;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;128.7;4;14.0;5;13.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;84.0;10.93;16.0
Enrolled;Dropout;61.0;0;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9119;112.2;2;10.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;61.0;5.82;39.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);24;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;100.8;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;10.89;0.0
Graduate;Graduate;95.0;1;0;👩 Perempuan (Female);21;1;1;🌍 Internasional;1;📍 Pindah;9773;105.0;6;14.0;6;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;5.0;18.46;95.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);26;1;1;🌍 Internasional;0;🏠 Tidak Pindah;9130;100.0;2;12.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;19.34;0.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);39;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9853;115.5;3;12.66666666666667;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;9.67;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);44;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;114.0;8;11.875;6;12.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;0.0;5.49;100.0
Enrolled;Dropout;73.0;0;1;👨 Laki-laki (Male);19;1;1;🌍 Internasional;1;📍 Pindah;9119;137.0;5;14.0;3;13.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;73.0;41.6;27.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;124.9;6;13.66666666666667;6;13.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;5.99;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;120.3;7;13.75;8;14.47777777777778;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.04;100.0
Enrolled;Dropout;88.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;134.3;5;14.2;5;13.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;88.0;10.31;12.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;111.5;4;11.96;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;100.0;0.54;0.0
Dropout;Dropout;77.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9085;128.8;8;12.875;5;13.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;77.0;47.18;23.0
Graduate;Graduate;82.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;171;110.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;18.0;14.95;82.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);36;2;0;🇵🇹 Domestik;1;📍 Pindah;8014;113.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;1.85;0.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);43;4;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;160.0;18;14.63157894736842;13;14.23076923076923;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;0.29;99.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;117.4;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;3.65;0.0
Graduate;Graduate;97.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;122.2;10;13.0;11;12.27272727272727;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;3.0;11.71;97.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;118.2;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;1.66;0.0
Dropout;Dropout;87.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;106.7;4;14.2;4;13.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;87.0;67.51;13.0
Dropout;Dropout;56.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;108.2;6;13.26666666666667;5;12.3;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;56.0;34.37;44.0
Enrolled;Graduate;55.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;107.0;6;11.66666666666667;3;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;45.0;37.43;55.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;136.1;6;13.85714285714286;6;15.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;6.45;100.0
Enrolled;Graduate;58.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;115.3;3;13.0;3;11.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;42.0;54.73;58.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;139.8;5;13.4;5;12.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;9.95;98.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;157.0;6;12.66666666666667;6;12.57142857142857;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;7.42;98.0
Dropout;Dropout;95.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;131.0;6;12.51666666666667;6;12.51666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;95.0;15.06;5.0
Enrolled;Dropout;82.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;100.0;6;11.61666666666667;7;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;82.0;15.75;18.0
Enrolled;Dropout;63.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;140.4;2;10.0;4;10.75;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;63.0;62.73;37.0
Enrolled;Dropout;72.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;113.4;3;10.33333333333333;3;10.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;72.0;58.2;28.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9085;137.0;5;13.14285714285714;5;11.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;12.67;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;121.8;5;12.6;5;14.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.34;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;131.0;3;11.0;2;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;53.11;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;118.6;5;10.8;4;11.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;22.8;100.0
Dropout;Dropout;86.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;171;122.3;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;86.0;22.3;14.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;127.9;5;12.8;5;14.2;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.49;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;121.3;6;14.16666666666667;6;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;19.79;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9556;117.1;5;12.1;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;2.58;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;160.0;6;14.16666666666667;5;13.77777777777778;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;23.27;100.0
Enrolled;Dropout;86.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;145.3;5;12.8;5;13.4;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;86.0;13.93;14.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;122.6;6;13.0;6;13.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;8.57;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;128.0;7;13.46714285714286;8;15.01111111111111;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;5.02;100.0
Dropout;Dropout;96.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;124.9;7;13.2375;7;13.74285714285714;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;96.0;6.11;4.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9070;123.7;6;12.33333333333333;6;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.24;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;120.1;5;12.4;5;14.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;9.8;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;131.7;5;14.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;3.31;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;133.2;9;11.66666666666667;7;11.71428571428571;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.09;100.0
Dropout;Dropout;98.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;109.3;5;12.0;4;12.5;0;✓ Tidak;1;✅ Dengan Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;98.0;22.46;2.0
Graduate;Graduate;97.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;113.0;4;12.2;4;11.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.0;32.56;97.0
Graduate;Graduate;96.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9773;157.9;6;14.83333333333333;6;14.83333333333333;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;4.0;11.21;96.0
Enrolled;Dropout;79.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;112.1;5;13.188;7;12.89285714285714;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;79.0;17.69;21.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;174.7;7;17.125;8;17.5875;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;3.78;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;128.8;6;12.66666666666667;6;12.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;12.29;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;110.1;6;12.66666666666667;5;12.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;11.06;100.0
Enrolled;Dropout;60.0;0;0;👩 Perempuan (Female);22;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;99.7;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;60.0;2.41;40.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;121.0;6;11.33333333333333;6;11.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.61;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;131.7;7;13.605;8;12.33125;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.43;100.0
Graduate;Graduate;94.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;119.1;5;12.0;5;10.8;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.0;18.65;94.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;124.7;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;16.3;0.0
Dropout;Dropout;90.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;117.2;5;11.2;3;11.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;90.0;61.29;10.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;128.8;5;13.375;5;14.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;17.89;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;131.5;6;13.86333333333334;7;14.17857142857143;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.2;100.0
Enrolled;Dropout;88.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;171;121.7;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;88.0;23.17;12.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9085;123.4;5;12.4;5;13.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;11.37;100.0
Enrolled;Dropout;56.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;124.7;3;12.33333333333333;5;10.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;56.0;53.13;44.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;132.8;6;13.33333333333333;5;11.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;17.49;98.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;108.7;3;12.66666666666667;3;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;59.42;0.0
Dropout;Dropout;95.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9853;138.1;6;12.0;4;11.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;95.0;32.42;5.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;126.5;5;10.6;5;11.8;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.87;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;127.4;6;12.25;6;11.85714285714286;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;5.28;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;123.6;4;11.0;6;11.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;27.74;100.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);24;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;122.0;5;11.0;5;12.6;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;1.0;25.77;99.0
Dropout;Dropout;89.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;118.2;6;13.16666666666667;6;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;89.0;10.5;11.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;123.9;7;12.85555555555555;7;12.76111111111111;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;8.22;100.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;125.8;7;14.91875;8;15.355;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.28;99.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;123.3;4;11.5;3;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;39.83;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;124.4;5;14.2;5;14.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.97;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9773;126.0;6;12.5;6;13.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;4.24;100.0
